0.32,80.0,120.0,0.0,17.8,0.0,0.63
0.44,80.0,40.0,0.0,16.0,3.0,1.51
0.26,80.0,120.0,0.0,117.0,3.0,-31.39
0.44,80.0,120.0,0.0,119.0,0.0,1.99
0.22,120.0,60.0,0.0,207.0,0.0,6.59
0.24,80.0,120.0,0.0,170.0,0.0,0.85
0.13,120.0,60.0,0.0,0.0,0.0,-924.66
0.17,120.0,60.0,0.0,94.0,1.0,-442.22
0.06,80.0,120.0,0.0,119.0,0.0,-58.85
0.2,80.0,120.0,0.0,100.8,0.0,-21.5
0.15,120.0,60.0,0.0,77.4,3.0,-702.04
0.42,120.0,60.0,0.0,86.8,2.0,1.26
0.12,120.0,60.0,0.0,120.0,2.0,-1000.0
0.13,120.0,60.0,0.0,104.2,3.0,-1000.0
0.21,80.0,120.0,0.0,105.0,3.0,-37.0
0.3,80.0,40.0,0.0,118.0,0.0,5.62
0.16,80.0,120.0,0.0,140.0,3.0,-5.21
0.11,80.0,40.0,0.0,68.8,1.0,-1000.0
0.48,80.0,40.0,0.0,16.0,0.0,2.29
0.27,120.0,60.0,0.0,64.0,1.0,0.2
0.17,120.0,60.0,0.0,13.8,0.0,-40.03
0.49,80.0,40.0,0.0,88.0,0.0,13.49
0.31,120.0,60.0,0.0,23.4,0.0,13.11
0.3,120.0,60.0,0.0,25.0,3.0,0.85
0.34,80.0,120.0,0.0,165.0,0.0,0.1
0.13,120.0,60.0,0.0,204.0,0.0,1.08
0.12,80.0,120.0,0.0,87.0,1.0,-173.68
0.0,0.0,0.0,0.0,92.6,0.0,13.62
0.19,80.0,120.0,0.0,15.4,1.0,-1000.0
0.26,80.0,120.0,0.0,90.2,2.0,-38.14
0.4,120.0,60.0,0.0,50.0,1.0,0.12
0.15,80.0,120.0,0.0,119.0,1.0,-62.84
0.04,80.0,40.0,0.0,192.0,0.0,0.1
0.31,80.0,40.0,0.0,57.0,0.0,4.44
0.1,80.0,120.0,0.0,109.4,3.0,-56.78
0.15,80.0,40.0,0.0,56.8,0.0,2.03
0.15,80.0,120.0,0.0,114.8,0.0,-51.9
0.22,80.0,40.0,0.0,207.0,0.0,0.19
0.05,120.0,60.0,0.0,167.0,2.0,-7.91
0.2,80.0,120.0,0.0,24.2,0.0,-88.69
0.18,80.0,120.0,0.0,40.0,1.0,-1000.0
0.31,80.0,120.0,0.0,107.0,1.0,-12.48
0.04,80.0,120.0,0.0,120.0,3.0,-72.08
0.18,80.0,120.0,0.0,118.0,1.0,-0.99
0.49,80.0,120.0,0.0,94.4,0.0,0.5
0.2,80.0,40.0,0.0,195.0,0.0,0.1
0.15,80.0,40.0,0.0,0.0,3.0,-122.85
0.11,80.0,40.0,0.0,57.0,3.0,-656.01
0.13,120.0,60.0,0.0,78.6,1.0,-1000.0
0.17,80.0,120.0,0.0,119.0,0.0,-14.69
0.19,80.0,120.0,0.0,78.0,0.0,-57.92
0.11,120.0,60.0,0.0,162.0,2.0,-104.29
0.12,80.0,120.0,0.0,77.0,1.0,-1000.0
0.05,80.0,40.0,0.0,77.0,2.0,-1000.0
0.03,120.0,60.0,0.0,189.0,0.0,0.72
0.11,80.0,40.0,0.0,59.8,0.0,-1000.0
0.28,80.0,120.0,0.0,64.4,3.0,0.23
0.13,80.0,120.0,0.0,102.0,1.0,-86.67
0.5,80.0,40.0,0.0,78.0,0.0,1.82
0.19,80.0,120.0,0.0,62.4,2.0,-1000.0
0.18,80.0,120.0,0.0,81.4,3.0,-1.29
0.08,80.0,120.0,0.0,93.4,3.0,-166.18
0.49,80.0,40.0,0.0,13.0,0.0,7.5
0.06,80.0,120.0,0.0,107.0,3.0,-30.87
0.21,80.0,120.0,0.0,64.0,3.0,-121.19
0.26,80.0,40.0,0.0,97.0,3.0,3.79
0.0,0.0,0.0,0.0,60.0,0.0,15.95
0.28,80.0,40.0,0.0,144.0,0.0,0.42
0.1,120.0,60.0,0.0,183.0,0.0,-179.92
0.11,80.0,120.0,0.0,108.8,2.0,-33.06
0.13,80.0,40.0,0.0,72.0,3.0,-15.87
0.16,80.0,120.0,0.0,103.6,0.0,-437.93
0.41,80.0,120.0,0.0,205.0,0.0,0.1
0.09,80.0,40.0,0.0,105.0,2.0,-53.6
0.3,80.0,40.0,0.0,29.0,3.0,0.94
0.06,120.0,60.0,0.0,162.0,0.0,-288.29
0.17,120.0,60.0,0.0,31.0,3.0,-77.76
0.12,120.0,60.0,0.0,56.8,2.0,-438.14
0.39,120.0,60.0,0.0,56.8,0.0,0.1
0.42,80.0,40.0,0.0,5.4,0.0,6.21
0.33,80.0,120.0,0.0,41.6,0.0,0.1
0.4,120.0,60.0,0.0,95.4,0.0,0.2
0.14,120.0,60.0,0.0,94.4,3.0,-580.1
0.11,80.0,40.0,0.0,57.2,0.0,-913.13
0.13,80.0,120.0,0.0,153.0,2.0,-663.15
0.36,80.0,120.0,0.0,48.0,0.0,0.2
0.2,120.0,60.0,0.0,123.0,3.0,-2.19
0.3,120.0,60.0,0.0,30.8,0.0,3.32
0.14,120.0,60.0,0.0,85.8,3.0,-200.39
0.3,80.0,40.0,0.0,20.0,0.0,0.1
0.49,80.0,120.0,0.0,87.4,0.0,0.34
0.34,120.0,60.0,0.0,88.0,0.0,0.1
0.29,80.0,120.0,0.0,30.8,2.0,-3.13
0.08,80.0,120.0,0.0,110.0,1.0,-305.92
0.34,80.0,120.0,0.0,103.2,0.0,0.94
0.13,80.0,120.0,0.0,113.0,1.0,-56.72
0.13,120.0,60.0,0.0,138.0,0.0,0.12
0.11,80.0,120.0,0.0,96.4,2.0,-16.4
0.1,80.0,120.0,0.0,97.0,3.0,-558.84
0.24,80.0,120.0,0.0,72.0,3.0,-6.46
0.11,80.0,40.0,0.0,0.0,0.0,-852.28
0.11,80.0,40.0,0.0,14.0,1.0,-1000.0
0.2,120.0,60.0,0.0,120.0,2.0,-115.55
0.34,80.0,120.0,0.0,57.0,0.0,6.31
0.18,120.0,60.0,0.0,72.0,0.0,-67.17
0.0,0.0,0.0,0.0,23.4,1.0,14.88
0.44,80.0,40.0,0.0,64.0,0.0,0.91
0.35,80.0,120.0,0.0,147.0,2.0,0.1
0.07,80.0,120.0,0.0,123.0,2.0,-820.16
0.17,80.0,120.0,0.0,163.0,3.0,-0.68
0.23,80.0,40.0,0.0,162.0,0.0,-7.25
0.3,120.0,60.0,0.0,72.6,1.0,0.1
0.16,80.0,40.0,0.0,56.8,3.0,1.89
0.32,120.0,60.0,0.0,33.8,3.0,0.1
0.18,120.0,60.0,0.0,104.0,0.0,1.25
0.36,120.0,60.0,0.0,189.0,0.0,5.44
0.22,80.0,120.0,0.0,99.0,0.0,-72.27
0.24,120.0,60.0,0.0,39.0,0.0,1.73
0.19,80.0,120.0,0.0,83.0,0.0,-890.08
0.13,80.0,120.0,0.0,103.6,0.0,-1.28
0.12,120.0,60.0,0.0,72.6,0.0,-950.91
0.19,80.0,120.0,0.0,94.0,0.0,-146.08
0.49,80.0,120.0,0.0,39.0,0.0,4.83
0.2,80.0,120.0,0.0,144.0,1.0,-0.42
0.3,80.0,40.0,0.0,155.0,3.0,1.05
0.07,80.0,40.0,0.0,83.0,0.0,-897.0
0.2,80.0,40.0,0.0,48.0,0.0,0.1
0.33,80.0,120.0,0.0,39.6,0.0,0.22
0.0,0.0,0.0,0.0,147.0,3.0,11.31
0.23,80.0,120.0,0.0,170.0,0.0,0.35
0.19,80.0,120.0,0.0,94.8,0.0,-44.24
0.03,80.0,40.0,0.0,104.4,0.0,0.25
0.49,120.0,60.0,0.0,64.4,0.0,0.8
0.09,80.0,120.0,0.0,87.0,2.0,-173.74
0.17,120.0,60.0,0.0,102.0,2.0,-382.7
0.13,80.0,120.0,0.0,70.0,2.0,-1000.0
0.4,120.0,60.0,0.0,59.8,0.0,0.1
0.0,0.0,0.0,0.0,13.0,0.0,17.62
0.13,80.0,120.0,0.0,110.0,1.0,-302.27
0.3,80.0,40.0,0.0,0.0,1.0,0.64
0.5,80.0,120.0,0.0,93.0,0.0,2.96
0.35,80.0,120.0,0.0,114.4,0.0,-0.78
0.0,0.0,0.0,0.0,209.0,2.0,19.0
0.34,120.0,60.0,0.0,31.8,0.0,14.53
0.26,80.0,120.0,0.0,90.0,2.0,1.12
0.11,80.0,40.0,0.0,103.0,0.0,12.74
0.11,120.0,60.0,0.0,147.0,2.0,-702.18
0.12,120.0,60.0,0.0,56.8,0.0,-449.75
0.38,80.0,40.0,0.0,99.0,0.0,0.23
0.14,120.0,60.0,0.0,125.0,0.0,-102.26
0.11,80.0,120.0,0.0,75.0,0.0,-1000.0
0.26,80.0,120.0,0.0,16.0,1.0,-31.32
0.14,120.0,60.0,0.0,20.0,3.0,-737.77
0.26,120.0,60.0,0.0,30.8,0.0,1.0
0.13,80.0,120.0,0.0,96.4,0.0,-29.59
0.0,80.0,120.0,0.0,154.0,0.0,7.83
0.04,80.0,40.0,0.0,113.0,2.0,1.62
0.05,80.0,40.0,0.0,83.0,1.0,-595.13
0.3,80.0,40.0,0.0,75.0,0.0,9.42
0.14,80.0,120.0,0.0,112.2,2.0,-32.0
0.3,80.0,120.0,0.0,93.6,3.0,-24.56
0.24,80.0,120.0,0.0,51.0,2.0,-95.2
0.13,80.0,120.0,0.0,96.0,0.0,-73.69
0.09,80.0,40.0,0.0,152.0,1.0,-5.62
0.49,80.0,40.0,0.0,55.0,0.0,1.2
0.41,80.0,120.0,0.0,0.0,3.0,0.1
0.45,80.0,40.0,0.0,167.0,0.0,0.1
0.26,80.0,120.0,0.0,55.0,1.0,-49.21
0.1,80.0,120.0,0.0,96.0,2.0,-73.69
0.12,80.0,40.0,0.0,142.0,0.0,0.2
0.48,80.0,120.0,0.0,31.0,0.0,9.25
0.16,120.0,60.0,0.0,189.0,0.0,1.0
0.32,120.0,60.0,0.0,68.0,0.0,16.94
0.31,120.0,60.0,0.0,105.0,0.0,0.1
0.2,120.0,60.0,0.0,90.0,2.0,16.48
0.18,120.0,60.0,0.0,139.0,3.0,-1.52
0.45,80.0,120.0,0.0,56.8,0.0,7.97
0.32,80.0,120.0,0.0,81.8,0.0,0.48
0.09,120.0,60.0,0.0,158.0,1.0,-680.85
0.03,80.0,120.0,0.0,94.0,0.0,-173.63
0.31,120.0,60.0,0.0,162.0,0.0,0.2
0.31,80.0,120.0,0.0,71.0,1.0,-16.98
0.37,80.0,120.0,0.0,29.0,0.0,0.2
0.36,80.0,120.0,0.0,112.6,0.0,1.0
0.29,80.0,40.0,0.0,200.0,0.0,0.1
0.12,80.0,120.0,0.0,114.0,1.0,-284.48
0.15,80.0,120.0,0.0,140.0,0.0,-526.62
0.19,80.0,120.0,0.0,144.0,0.0,-52.58
0.5,80.0,40.0,0.0,50.4,0.0,0.1
0.29,80.0,40.0,0.0,104.4,1.0,0.12
0.07,80.0,120.0,0.0,104.4,2.0,-30.17
0.23,80.0,120.0,0.0,62.6,0.0,-106.29
0.22,120.0,60.0,0.0,33.8,0.0,0.1
0.14,80.0,120.0,0.0,90.0,0.0,-823.9
0.11,80.0,40.0,0.0,17.8,1.0,-1000.0
0.04,80.0,120.0,0.0,179.0,0.0,0.11
0.14,120.0,60.0,0.0,104.4,0.0,-128.46
0.31,80.0,120.0,0.0,59.6,0.0,0.2
0.27,80.0,120.0,0.0,52.8,0.0,0.1
0.1,80.0,120.0,0.0,84.0,0.0,-704.9
0.02,80.0,40.0,0.0,97.0,0.0,0.17
0.21,120.0,60.0,0.0,68.0,2.0,0.52
0.15,120.0,60.0,0.0,90.0,3.0,-188.63
0.07,120.0,60.0,0.0,202.0,0.0,0.28
0.35,120.0,60.0,0.0,72.2,1.0,0.1
0.47,80.0,120.0,0.0,59.8,0.0,0.1
0.43,120.0,60.0,0.0,60.0,0.0,0.21
0.13,80.0,40.0,0.0,42.6,1.0,-48.17
0.14,80.0,120.0,0.0,159.0,2.0,-537.32
0.19,120.0,60.0,0.0,27.8,2.0,-145.47
0.08,80.0,40.0,0.0,84.0,0.0,-173.6
0.2,80.0,120.0,0.0,63.0,0.0,-682.77
0.19,80.0,40.0,0.0,94.0,0.0,0.1
0.13,120.0,60.0,0.0,0.0,2.0,-963.04
0.17,120.0,60.0,0.0,66.2,3.0,-2.17
0.24,80.0,120.0,0.0,55.0,1.0,-58.11
0.17,120.0,60.0,0.0,5.4,0.0,-142.25
0.17,80.0,120.0,0.0,68.0,2.0,-1000.0
0.18,80.0,120.0,0.0,85.0,0.0,-130.96
0.03,120.0,60.0,0.0,162.0,0.0,0.1
0.18,80.0,120.0,0.0,66.2,0.0,-173.66
0.0,0.0,0.0,0.0,92.0,0.0,12.64
0.2,80.0,120.0,0.0,76.2,1.0,-0.42
0.17,120.0,60.0,0.0,94.0,2.0,-435.25
0.13,120.0,60.0,0.0,29.0,2.0,-1000.0
0.41,80.0,120.0,0.0,57.0,3.0,2.86
0.25,80.0,40.0,0.0,88.0,2.0,0.1
0.02,120.0,60.0,0.0,189.0,0.0,2.12
0.19,80.0,120.0,0.0,107.0,0.0,2.07
0.17,120.0,60.0,0.0,174.0,0.0,14.62
0.06,80.0,40.0,0.0,119.0,1.0,-17.69
0.29,80.0,40.0,0.0,126.0,1.0,3.14
0.2,80.0,120.0,0.0,72.2,3.0,-163.84
0.42,80.0,40.0,0.0,44.4,3.0,1.14
0.03,80.0,120.0,0.0,69.4,3.0,-1000.0
0.47,80.0,40.0,0.0,124.0,0.0,0.7
0.21,80.0,120.0,0.0,88.0,3.0,-534.67
0.2,120.0,60.0,0.0,114.4,0.0,-17.25
0.3,120.0,60.0,0.0,209.0,0.0,3.52
0.2,80.0,120.0,0.0,50.0,0.0,-339.57
0.27,120.0,60.0,0.0,72.6,0.0,-7.6
0.12,120.0,60.0,0.0,27.2,2.0,-428.2
0.1,80.0,120.0,0.0,103.2,0.0,-178.14
0.12,80.0,120.0,0.0,93.6,0.0,0.1
0.4,120.0,60.0,0.0,72.2,0.0,0.53
0.39,80.0,40.0,0.0,30.8,2.0,2.53
0.15,80.0,120.0,0.0,92.0,1.0,-733.25
0.15,80.0,120.0,0.0,108.2,0.0,0.51
0.16,80.0,120.0,0.0,124.0,2.0,-621.14
0.01,80.0,120.0,0.0,165.0,0.0,12.7
0.36,80.0,120.0,0.0,182.0,1.0,0.49
0.22,80.0,120.0,0.0,89.0,3.0,-373.23
0.09,80.0,120.0,0.0,133.0,2.0,-271.16
0.16,120.0,60.0,0.0,55.0,2.0,-330.98
0.06,80.0,120.0,0.0,187.0,0.0,0.32
0.1,80.0,40.0,0.0,120.0,0.0,1.1
0.36,120.0,60.0,0.0,22.0,0.0,0.97
0.32,80.0,40.0,0.0,200.0,0.0,0.1
0.0,0.0,0.0,0.0,107.0,0.0,0.48
0.14,120.0,60.0,0.0,55.0,3.0,-661.49
0.15,120.0,60.0,0.0,102.6,1.0,-52.53
0.36,80.0,120.0,0.0,174.0,0.0,17.23
0.24,80.0,120.0,0.0,33.0,0.0,-186.37
0.48,80.0,120.0,0.0,16.0,2.0,9.83
0.18,80.0,40.0,0.0,27.0,0.0,18.08
0.29,80.0,120.0,0.0,210.0,0.0,16.83
0.14,80.0,120.0,0.0,89.0,1.0,-900.3
0.49,80.0,120.0,0.0,72.0,0.0,3.67
0.32,80.0,120.0,0.0,30.8,0.0,0.1
0.14,120.0,60.0,0.0,48.4,3.0,-852.91
0.18,80.0,120.0,0.0,89.0,3.0,-175.23
0.11,80.0,40.0,0.0,30.8,1.0,-1000.0
0.17,80.0,120.0,0.0,82.8,3.0,-595.27
0.47,80.0,120.0,0.0,75.0,1.0,0.7
0.08,120.0,60.0,0.0,180.0,0.0,-468.9
0.43,80.0,120.0,0.0,105.0,2.0,0.64
0.13,120.0,60.0,0.0,9.8,2.0,-83.21
0.12,80.0,120.0,0.0,143.0,1.0,-302.5
0.27,80.0,120.0,0.0,86.6,2.0,-14.03
0.34,120.0,60.0,0.0,90.0,0.0,0.1
0.0,0.0,0.0,0.0,201.0,2.0,19.0
0.08,80.0,120.0,0.0,71.8,1.0,-1000.0
0.38,80.0,40.0,0.0,25.0,0.0,2.51
0.3,80.0,120.0,0.0,132.0,0.0,0.26
0.49,120.0,60.0,0.0,83.6,0.0,1.09
0.31,80.0,120.0,0.0,0.0,1.0,0.46
0.12,120.0,60.0,0.0,103.2,0.0,-1000.0
0.1,120.0,60.0,0.0,193.0,0.0,0.2
0.36,80.0,120.0,0.0,18.0,3.0,0.71
0.26,80.0,120.0,0.0,50.0,1.0,-3.88
0.15,120.0,60.0,0.0,5.4,3.0,-735.61
0.38,80.0,40.0,0.0,103.2,1.0,1.78
0.01,80.0,40.0,0.0,78.0,0.0,1.69
0.21,120.0,60.0,0.0,97.0,0.0,-0.48
0.07,80.0,40.0,0.0,75.0,1.0,-1000.0
0.26,80.0,120.0,0.0,92.0,0.0,-24.53
0.18,80.0,120.0,0.0,84.0,3.0,-715.95
0.41,120.0,60.0,0.0,130.0,3.0,1.49
0.17,120.0,60.0,0.0,99.0,1.0,-210.68
0.48,120.0,60.0,0.0,12.0,0.0,6.46
0.01,80.0,40.0,0.0,198.0,0.0,1.57
0.38,80.0,40.0,0.0,42.6,1.0,0.31
0.25,80.0,120.0,0.0,82.2,0.0,-73.71
0.12,80.0,120.0,0.0,65.0,0.0,-1000.0
0.04,80.0,40.0,0.0,74.0,0.0,-1000.0
0.18,120.0,60.0,0.0,50.4,1.0,-361.64
0.23,80.0,120.0,0.0,13.0,1.0,-434.6
0.14,120.0,60.0,0.0,39.6,0.0,-7.62
0.45,80.0,40.0,0.0,126.0,0.0,1.21
0.13,120.0,60.0,0.0,92.6,2.0,-1000.0
0.15,120.0,60.0,0.0,111.0,3.0,-86.71
0.12,80.0,40.0,0.0,72.2,0.0,0.19
0.27,80.0,120.0,0.0,19.2,0.0,-2.57
0.42,80.0,40.0,0.0,84.0,0.0,1.87
0.15,120.0,60.0,0.0,74.0,0.0,-486.83
0.12,80.0,120.0,0.0,85.0,3.0,-893.23
0.21,120.0,60.0,0.0,67.2,0.0,0.52
0.22,80.0,40.0,0.0,126.0,0.0,2.57
0.09,80.0,40.0,0.0,100.0,2.0,-428.14
0.38,80.0,120.0,0.0,108.8,0.0,0.4
0.16,80.0,120.0,0.0,145.0,1.0,-43.65
0.13,120.0,60.0,0.0,33.4,2.0,-809.91
0.0,0.0,0.0,0.0,13.0,1.0,18.97
0.38,80.0,120.0,0.0,64.0,0.0,2.18
0.15,120.0,60.0,0.0,149.0,2.0,-78.76
0.25,80.0,120.0,0.0,8.0,0.0,-2.13
0.36,80.0,40.0,0.0,57.2,0.0,19.0
0.2,80.0,40.0,0.0,60.0,3.0,0.1
0.24,80.0,120.0,0.0,82.8,0.0,0.2
0.11,80.0,40.0,0.0,0.0,2.0,-1000.0
0.33,120.0,60.0,0.0,123.0,0.0,0.1
0.22,120.0,60.0,0.0,110.0,0.0,-24.18
0.16,80.0,40.0,0.0,68.0,0.0,1.85
0.06,80.0,120.0,0.0,210.0,0.0,13.94
0.03,120.0,60.0,0.0,155.0,0.0,0.1
0.08,80.0,40.0,0.0,102.0,3.0,-329.69
0.25,80.0,120.0,0.0,93.0,2.0,-39.82
0.05,80.0,120.0,0.0,74.8,1.0,-1000.0
0.15,80.0,120.0,0.0,76.2,2.0,-1000.0
0.34,120.0,60.0,0.0,15.0,3.0,7.78
0.18,120.0,60.0,0.0,105.0,2.0,-5.95
0.14,80.0,120.0,0.0,138.0,0.0,-96.46
0.14,80.0,40.0,0.0,57.0,0.0,5.94
0.34,80.0,40.0,0.0,103.2,0.0,0.5
0.5,80.0,120.0,0.0,5.4,0.0,2.3
0.46,80.0,120.0,0.0,0.0,1.0,0.83
0.13,120.0,60.0,0.0,54.2,1.0,-897.2
0.2,120.0,60.0,0.0,26.0,0.0,-70.02
0.26,80.0,120.0,0.0,90.2,0.0,-34.08
0.08,120.0,60.0,0.0,110.0,1.0,-1000.0
0.1,120.0,60.0,0.0,123.0,1.0,-913.65
0.15,120.0,60.0,0.0,56.6,0.0,-30.99
0.2,80.0,40.0,0.0,15.8,2.0,0.1
0.16,80.0,120.0,0.0,174.0,2.0,-3.61
0.11,120.0,60.0,0.0,140.0,1.0,-319.26
0.48,120.0,60.0,0.0,110.0,0.0,1.35
0.47,120.0,60.0,0.0,125.0,0.0,0.7
0.18,80.0,120.0,0.0,94.4,0.0,-62.21
0.48,80.0,120.0,0.0,48.0,2.0,1.75
0.19,80.0,120.0,0.0,135.0,2.0,-4.59
0.31,80.0,40.0,0.0,75.0,0.0,2.7
0.08,120.0,60.0,0.0,142.0,0.0,-49.34
0.09,80.0,120.0,0.0,75.0,0.0,-1000.0
0.14,120.0,60.0,0.0,56.8,0.0,-754.51
0.21,80.0,40.0,0.0,72.2,2.0,0.1
0.21,120.0,60.0,0.0,30.8,2.0,-4.86
0.13,80.0,40.0,0.0,135.0,0.0,-124.35
0.19,80.0,40.0,0.0,15.4,1.0,16.67
0.04,80.0,120.0,0.0,117.0,2.0,-338.75
0.41,120.0,60.0,0.0,106.0,0.0,2.24
0.3,80.0,120.0,0.0,39.0,2.0,-4.37
0.19,80.0,120.0,0.0,89.0,1.0,-72.44
0.12,120.0,60.0,0.0,18.0,1.0,-1000.0
0.4,120.0,60.0,0.0,73.8,0.0,0.4
0.3,80.0,120.0,0.0,86.4,3.0,-38.5
0.2,80.0,40.0,0.0,100.0,3.0,3.06
0.14,80.0,40.0,0.0,27.2,0.0,0.1
0.5,80.0,40.0,0.0,92.6,0.0,0.32
0.15,120.0,60.0,0.0,143.0,1.0,-250.07
0.14,80.0,120.0,0.0,207.0,3.0,0.36
0.04,80.0,40.0,0.0,97.0,3.0,-913.88
0.15,80.0,120.0,0.0,96.8,1.0,-712.38
0.14,80.0,40.0,0.0,126.0,2.0,-37.1
0.41,120.0,60.0,0.0,155.0,0.0,5.36
0.29,80.0,40.0,0.0,114.0,0.0,1.09
0.35,120.0,60.0,0.0,140.0,0.0,0.1
0.47,80.0,40.0,0.0,64.4,0.0,0.4
0.28,80.0,120.0,0.0,39.0,2.0,-18.26
0.19,80.0,120.0,0.0,62.4,3.0,-1000.0
0.0,0.0,0.0,0.0,107.0,1.0,1.5
0.15,80.0,120.0,0.0,87.8,0.0,-910.06
0.04,120.0,60.0,0.0,132.0,1.0,-655.64
0.16,120.0,60.0,0.0,172.0,2.0,-84.9
0.14,80.0,120.0,0.0,133.0,1.0,-664.04
0.12,80.0,40.0,0.0,51.0,1.0,-85.73
0.36,80.0,120.0,0.0,111.0,1.0,-2.47
0.13,120.0,60.0,0.0,155.0,2.0,-42.04
0.09,120.0,60.0,0.0,110.0,3.0,-1000.0
0.14,80.0,120.0,0.0,140.0,3.0,-112.15
0.26,80.0,120.0,0.0,98.8,0.0,1.96
0.18,80.0,120.0,0.0,165.0,0.0,-2.07
0.0,0.0,0.0,0.0,139.0,2.0,0.1
0.0,0.0,0.0,0.0,79.0,3.0,18.51
0.18,120.0,60.0,0.0,57.0,0.0,-25.64
0.19,80.0,40.0,0.0,210.0,1.0,0.22
0.37,120.0,60.0,0.0,118.0,0.0,17.33
0.47,120.0,60.0,0.0,106.0,0.0,0.35
0.2,80.0,120.0,0.0,73.8,2.0,-688.66
0.31,120.0,60.0,0.0,182.0,0.0,4.64
0.1,80.0,40.0,0.0,44.4,0.0,-178.71
0.1,80.0,40.0,0.0,93.0,0.0,-74.15
0.27,80.0,120.0,0.0,140.0,0.0,0.1
0.03,80.0,120.0,0.0,73.0,0.0,-1000.0
0.07,80.0,40.0,0.0,113.0,2.0,-62.9
0.3,80.0,40.0,0.0,120.0,0.0,0.1
0.22,80.0,40.0,0.0,5.4,0.0,3.43
